Date,IntZone,CA,Positive7Day,Positive7DayQF,DT,Days from 2020-03-01
20220417,S02001258,S12000033,19.0,,2022-04-17,777
20220417,S02001259,S12000033,18.0,,2022-04-17,777
20220417,S02001260,S12000033,18.0,,2022-04-17,777
20220417,S02001261,S12000033,26.0,,2022-04-17,777
20220417,S02001262,S12000033,20.0,,2022-04-17,777
20220417,S02001263,S12000033,21.0,,2022-04-17,777
20220417,S02001264,S12000033,17.0,,2022-04-17,777
20220417,S02001265,S12000033,15.0,,2022-04-17,777
20220417,S02001266,S12000033,26.0,,2022-04-17,777
20220417,S02001267,S12000033,19.0,,2022-04-17,777
20220417,S02001268,S12000033,23.0,,2022-04-17,777
20220417,S02001269,S12000033,18.0,,2022-04-17,777
20220417,S02001270,S12000033,20.0,,2022-04-17,777
20220417,S02001271,S12000033,20.0,,2022-04-17,777
20220417,S02001272,S12000033,12.0,,2022-04-17,777
20220417,S02001273,S12000033,13.0,,2022-04-17,777
20220417,S02001274,S12000033,12.0,,2022-04-17,777
20220417,S02001275,S12000033,33.0,,2022-04-17,777
20220417,S02001276,S12000033,36.0,,2022-04-17,777
20220417,S02001277,S12000033,36.0,,2022-04-17,777
20220417,S02001278,S12000033,32.0,,2022-04-17,777
20220417,S02001279,S12000033,21.0,,2022-04-17,777
20220417,S02001280,S12000033,18.0,,2022-04-17,777
20220417,S02001281,S12000033,15.0,,2022-04-17,777
20220417,S02001282,S12000033,12.0,,2022-04-17,777
20220417,S02001283,S12000033,15.0,,2022-04-17,777
20220417,S02001284,S12000033,19.0,,2022-04-17,777
20220417,S02001285,S12000034,8.0,,2022-04-17,777
20220417,S02001286,S12000034,32.0,,2022-04-17,777
20220417,S02001287,S12000034,18.0,,2022-04-17,777
20220417,S02001288,S12000034,24.0,,2022-04-17,777
20220417,S02001289,S12000034,32.0,,2022-04-17,777
20220417,S02001290,S12000034,34.0,,2022-04-17,777
20220417,S02001291,S12000034,15.0,,2022-04-17,777
20220417,S02001292,S12000034,24.0,,2022-04-17,777
20220417,S02001293,S12000034,16.0,,2022-04-17,777
20220417,S02001294,S12000034,16.0,,2022-04-17,777
20220417,S02001295,S12000034,26.0,,2022-04-17,777
20220417,S02001296,S12000034,30.0,,2022-04-17,777
20220417,S02001297,S12000034,14.0,,2022-04-17,777
20220417,S02001298,S12000034,15.0,,2022-04-17,777
20220417,S02001299,S12000034,17.0,,2022-04-17,777
20220417,S02001300,S12000034,27.0,,2022-04-17,777
20220417,S02001301,S12000034,45.0,,2022-04-17,777
20220417,S02001302,S12000034,15.0,,2022-04-17,777
20220417,S02001303,S12000034,27.0,,2022-04-17,777
20220417,S02001304,S12000034,28.0,,2022-04-17,777
20220417,S02001305,S12000034,48.0,,2022-04-17,777
20220417,S02001306,S12000034,47.0,,2022-04-17,777
20220417,S02001307,S12000034,11.0,,2022-04-17,777
20220417,S02001308,S12000034,32.0,,2022-04-17,777
20220417,S02001309,S12000034,31.0,,2022-04-17,777
20220417,S02001310,S12000034,23.0,,2022-04-17,777
20220417,S02001311,S12000034,19.0,,2022-04-17,777
20220417,S02001312,S12000034,42.0,,2022-04-17,777
20220417,S02001313,S12000034,37.0,,2022-04-17,777
20220417,S02001314,S12000034,14.0,,2022-04-17,777
20220417,S02001315,S12000034,24.0,,2022-04-17,777
20220417,S02001316,S12000034,46.0,,2022-04-17,777
20220417,S02001317,S12000034,37.0,,2022-04-17,777
20220417,S02001318,S12000034,26.0,,2022-04-17,777
20220417,S02001319,S12000034,28.0,,2022-04-17,777
20220417,S02001320,S12000034,10.0,,2022-04-17,777
20220417,S02001321,S12000034,65.0,,2022-04-17,777
20220417,S02001322,S12000034,10.0,,2022-04-17,777
20220417,S02001323,S12000034,16.0,,2022-04-17,777
20220417,S02001324,S12000034,13.0,,2022-04-17,777
20220417,S02001325,S12000034,33.0,,2022-04-17,777
20220417,S02001326,S12000034,25.0,,2022-04-17,777
20220417,S02001327,S12000034,18.0,,2022-04-17,777
20220417,S02001328,S12000034,21.0,,2022-04-17,777
20220417,S02001329,S12000034,9.0,,2022-04-17,777
20220417,S02001330,S12000034,21.0,,2022-04-17,777
20220417,S02001331,S12000034,19.0,,2022-04-17,777
20220417,S02001332,S12000034,12.0,,2022-04-17,777
20220417,S02001333,S12000034,31.0,,2022-04-17,777
20220417,S02001334,S12000034,27.0,,2022-04-17,777
20220417,S02001335,S12000034,25.0,,2022-04-17,777
20220417,S02001336,S12000034,35.0,,2022-04-17,777
20220417,S02001337,S12000034,30.0,,2022-04-17,777
20220417,S02001338,S12000034,41.0,,2022-04-17,777
20220417,S02001339,S12000034,18.0,,2022-04-17,777
20220417,S02001340,S12000034,9.0,,2022-04-17,777
20220417,S02001341,S12000034,11.0,,2022-04-17,777
20220417,S02001342,S12000034,10.0,,2022-04-17,777
20220417,S02001343,S12000034,15.0,,2022-04-17,777
20220417,S02001344,S12000041,32.0,,2022-04-17,777
20220417,S02001345,S12000041,37.0,,2022-04-17,777
20220417,S02001346,S12000041,20.0,,2022-04-17,777
20220417,S02001347,S12000041,35.0,,2022-04-17,777
20220417,S02001348,S12000041,44.0,,2022-04-17,777
20220417,S02001349,S12000041,46.0,,2022-04-17,777
20220417,S02001350,S12000041,8.0,,2022-04-17,777
20220417,S02001351,S12000041,15.0,,2022-04-17,777
20220417,S02001352,S12000041,10.0,,2022-04-17,777
20220417,S02001353,S12000041,21.0,,2022-04-17,777
20220417,S02001354,S12000041,19.0,,2022-04-17,777
20220417,S02001355,S12000041,15.0,,2022-04-17,777
20220417,S02001356,S12000041,10.0,,2022-04-17,777
20220417,S02001357,S12000041,32.0,,2022-04-17,777
20220417,S02001358,S12000041,17.0,,2022-04-17,777
20220417,S02001359,S12000041,14.0,,2022-04-17,777
20220417,S02001360,S12000041,19.0,,2022-04-17,777
20220417,S02001361,S12000041,12.0,,2022-04-17,777
20220417,S02001362,S12000041,27.0,,2022-04-17,777
20220417,S02001363,S12000041,27.0,,2022-04-17,777
20220417,S02001364,S12000041,24.0,,2022-04-17,777
20220417,S02001365,S12000041,37.0,,2022-04-17,777
20220417,S02001366,S12000041,48.0,,2022-04-17,777
20220417,S02001367,S12000041,19.0,,2022-04-17,777
20220417,S02001368,S12000041,37.0,,2022-04-17,777
20220417,S02001369,S12000041,12.0,,2022-04-17,777
20220417,S02001370,S12000035,27.0,,2022-04-17,777
20220417,S02001371,S12000035,25.0,,2022-04-17,777
20220417,S02001372,S12000035,24.0,,2022-04-17,777
20220417,S02001373,S12000035,33.0,,2022-04-17,777
20220417,S02001374,S12000035,11.0,,2022-04-17,777
20220417,S02001375,S12000035,12.0,,2022-04-17,777
20220417,S02001376,S12000035,27.0,,2022-04-17,777
20220417,S02001377,S12000035,9.0,,2022-04-17,777
20220417,S02001378,S12000035,28.0,,2022-04-17,777
20220417,S02001379,S12000035,11.0,,2022-04-17,777
20220417,S02001380,S12000035,15.0,,2022-04-17,777
20220417,S02001381,S12000035,8.0,,2022-04-17,777
20220417,S02001382,S12000035,16.0,,2022-04-17,777
20220417,S02001383,S12000035,10.0,,2022-04-17,777
20220417,S02001384,S12000035,14.0,,2022-04-17,777
20220417,S02001385,S12000035,25.0,,2022-04-17,777
20220417,S02001386,S12000035,16.0,,2022-04-17,777
20220417,S02001387,S12000035,27.0,,2022-04-17,777
20220417,S02001388,S12000035,32.0,,2022-04-17,777
20220417,S02001389,S12000035,20.0,,2022-04-17,777
20220417,S02001390,S12000035,14.0,,2022-04-17,777
20220417,S02001391,S12000035,32.0,,2022-04-17,777
20220417,S02001392,S12000035,15.0,,2022-04-17,777
20220417,S02001393,S12000005,47.0,,2022-04-17,777
20220417,S02001394,S12000005,18.0,,2022-04-17,777
20220417,S02001395,S12000005,7.0,,2022-04-17,777
20220417,S02001396,S12000005,13.0,,2022-04-17,777
20220417,S02001397,S12000005,20.0,,2022-04-17,777
20220417,S02001398,S12000005,22.0,,2022-04-17,777
20220417,S02001399,S12000005,11.0,,2022-04-17,777
20220417,S02001400,S12000005,27.0,,2022-04-17,777
20220417,S02001401,S12000005,23.0,,2022-04-17,777
20220417,S02001402,S12000005,30.0,,2022-04-17,777
20220417,S02001403,S12000005,40.0,,2022-04-17,777
20220417,S02001404,S12000005,23.0,,2022-04-17,777
20220417,S02001405,S12000006,20.0,,2022-04-17,777
20220417,S02001406,S12000006,10.0,,2022-04-17,777
20220417,S02001407,S12000006,18.0,,2022-04-17,777
20220417,S02001408,S12000006,20.0,,2022-04-17,777
20220417,S02001409,S12000006,3.0,,2022-04-17,777
20220417,S02001410,S12000006,10.0,,2022-04-17,777
20220417,S02001411,S12000006,30.0,,2022-04-17,777
20220417,S02001412,S12000006,33.0,,2022-04-17,777
20220417,S02001413,S12000006,11.0,,2022-04-17,777
20220417,S02001414,S12000006,18.0,,2022-04-17,777
20220417,S02001415,S12000006,38.0,,2022-04-17,777
20220417,S02001416,S12000006,35.0,,2022-04-17,777
20220417,S02001417,S12000006,14.0,,2022-04-17,777
20220417,S02001418,S12000006,15.0,,2022-04-17,777
20220417,S02001419,S12000006,27.0,,2022-04-17,777
20220417,S02001420,S12000006,30.0,,2022-04-17,777
20220417,S02001421,S12000006,29.0,,2022-04-17,777
20220417,S02001422,S12000006,39.0,,2022-04-17,777
20220417,S02001423,S12000006,30.0,,2022-04-17,777
20220417,S02001424,S12000006,33.0,,2022-04-17,777
20220417,S02001425,S12000006,25.0,,2022-04-17,777
20220417,S02001426,S12000006,25.0,,2022-04-17,777
20220417,S02001427,S12000006,23.0,,2022-04-17,777
20220417,S02001428,S12000006,33.0,,2022-04-17,777
20220417,S02001429,S12000006,26.0,,2022-04-17,777
20220417,S02001430,S12000006,19.0,,2022-04-17,777
20220417,S02001431,S12000006,25.0,,2022-04-17,777
20220417,S02001432,S12000006,23.0,,2022-04-17,777
20220417,S02001433,S12000006,30.0,,2022-04-17,777
20220417,S02001434,S12000006,33.0,,2022-04-17,777
20220417,S02001435,S12000006,16.0,,2022-04-17,777
20220417,S02001436,S12000006,25.0,,2022-04-17,777
20220417,S02001437,S12000006,30.0,,2022-04-17,777
20220417,S02001438,S12000006,11.0,,2022-04-17,777
20220417,S02001439,S12000006,13.0,,2022-04-17,777
20220417,S02001440,S12000006,14.0,,2022-04-17,777
20220417,S02001441,S12000006,27.0,,2022-04-17,777
20220417,S02001442,S12000006,46.0,,2022-04-17,777
20220417,S02001443,S12000006,14.0,,2022-04-17,777
20220417,S02001444,S12000006,25.0,,2022-04-17,777
20220417,S02001445,S12000042,29.0,,2022-04-17,777
20220417,S02001446,S12000042,34.0,,2022-04-17,777
20220417,S02001447,S12000042,25.0,,2022-04-17,777
20220417,S02001448,S12000042,16.0,,2022-04-17,777
20220417,S02001449,S12000042,32.0,,2022-04-17,777
20220417,S02001450,S12000042,36.0,,2022-04-17,777
20220417,S02001451,S12000042,28.0,,2022-04-17,777
20220417,S02001452,S12000042,30.0,,2022-04-17,777
20220417,S02001453,S12000042,18.0,,2022-04-17,777
20220417,S02001454,S12000042,20.0,,2022-04-17,777
20220417,S02001455,S12000042,12.0,,2022-04-17,777
20220417,S02001456,S12000042,10.0,,2022-04-17,777
20220417,S02001457,S12000042,12.0,,2022-04-17,777
20220417,S02001458,S12000042,33.0,,2022-04-17,777
20220417,S02001459,S12000042,16.0,,2022-04-17,777
20220417,S02001460,S12000042,32.0,,2022-04-17,777
20220417,S02001461,S12000042,51.0,,2022-04-17,777
20220417,S02001462,S12000042,24.0,,2022-04-17,777
20220417,S02001463,S12000042,31.0,,2022-04-17,777
20220417,S02001464,S12000042,21.0,,2022-04-17,777
20220417,S02001465,S12000042,22.0,,2022-04-17,777
20220417,S02001466,S12000042,18.0,,2022-04-17,777
20220417,S02001467,S12000042,31.0,,2022-04-17,777
20220417,S02001468,S12000042,13.0,,2022-04-17,777
20220417,S02001469,S12000042,24.0,,2022-04-17,777
20220417,S02001470,S12000042,13.0,,2022-04-17,777
20220417,S02001471,S12000042,16.0,,2022-04-17,777
20220417,S02001472,S12000042,20.0,,2022-04-17,777
20220417,S02001473,S12000042,25.0,,2022-04-17,777
20220417,S02001474,S12000042,26.0,,2022-04-17,777
20220417,S02001475,S12000042,15.0,,2022-04-17,777
20220417,S02001476,S12000008,21.0,,2022-04-17,777
20220417,S02001477,S12000008,30.0,,2022-04-17,777
20220417,S02001478,S12000008,16.0,,2022-04-17,777
20220417,S02001479,S12000008,13.0,,2022-04-17,777
20220417,S02001480,S12000008,23.0,,2022-04-17,777
20220417,S02001481,S12000008,19.0,,2022-04-17,777
20220417,S02001482,S12000008,3.0,,2022-04-17,777
20220417,S02001483,S12000008,22.0,,2022-04-17,777
20220417,S02001484,S12000008,13.0,,2022-04-17,777
20220417,S02001485,S12000008,16.0,,2022-04-17,777
20220417,S02001486,S12000008,31.0,,2022-04-17,777
20220417,S02001487,S12000008,19.0,,2022-04-17,777
20220417,S02001488,S12000008,15.0,,2022-04-17,777
20220417,S02001489,S12000008,21.0,,2022-04-17,777
20220417,S02001490,S12000008,19.0,,2022-04-17,777
20220417,S02001491,S12000008,21.0,,2022-04-17,777
20220417,S02001492,S12000008,33.0,,2022-04-17,777
20220417,S02001493,S12000008,22.0,,2022-04-17,777
20220417,S02001494,S12000008,28.0,,2022-04-17,777
20220417,S02001495,S12000008,16.0,,2022-04-17,777
20220417,S02001496,S12000008,24.0,,2022-04-17,777
20220417,S02001497,S12000008,16.0,,2022-04-17,777
20220417,S02001498,S12000008,16.0,,2022-04-17,777
20220417,S02001499,S12000008,38.0,,2022-04-17,777
20220417,S02001500,S12000008,25.0,,2022-04-17,777
20220417,S02001501,S12000008,16.0,,2022-04-17,777
20220417,S02001502,S12000008,10.0,,2022-04-17,777
20220417,S02001503,S12000008,28.0,,2022-04-17,777
20220417,S02001504,S12000008,32.0,,2022-04-17,777
20220417,S02001505,S12000008,14.0,,2022-04-17,777
20220417,S02001506,S12000045,15.0,,2022-04-17,777
20220417,S02001507,S12000045,14.0,,2022-04-17,777
20220417,S02001508,S12000045,20.0,,2022-04-17,777
20220417,S02001509,S12000045,25.0,,2022-04-17,777
20220417,S02001510,S12000045,32.0,,2022-04-17,777
20220417,S02001511,S12000045,29.0,,2022-04-17,777
20220417,S02001512,S12000045,21.0,,2022-04-17,777
20220417,S02001513,S12000045,23.0,,2022-04-17,777
20220417,S02001514,S12000045,13.0,,2022-04-17,777
20220417,S02001515,S12000045,18.0,,2022-04-17,777
20220417,S02001516,S12000045,22.0,,2022-04-17,777
20220417,S02001517,S12000045,20.0,,2022-04-17,777
20220417,S02001518,S12000045,22.0,,2022-04-17,777
20220417,S02001519,S12000045,31.0,,2022-04-17,777
20220417,S02001520,S12000045,34.0,,2022-04-17,777
20220417,S02001521,S12000045,32.0,,2022-04-17,777
20220417,S02001522,S12000045,11.0,,2022-04-17,777
20220417,S02001523,S12000045,34.0,,2022-04-17,777
20220417,S02001524,S12000045,24.0,,2022-04-17,777
20220417,S02001525,S12000045,20.0,,2022-04-17,777
20220417,S02001526,S12000045,20.0,,2022-04-17,777
20220417,S02001527,S12000045,32.0,,2022-04-17,777
20220417,S02001528,S12000045,12.0,,2022-04-17,777
20220417,S02001529,S12000045,35.0,,2022-04-17,777
20220417,S02001530,S12000045,14.0,,2022-04-17,777
20220417,S02001531,S12000045,13.0,,2022-04-17,777
20220417,S02001532,S12000045,20.0,,2022-04-17,777
20220417,S02001533,S12000045,40.0,,2022-04-17,777
20220417,S02001534,S12000010,54.0,,2022-04-17,777
20220417,S02001535,S12000010,28.0,,2022-04-17,777
20220417,S02001536,S12000010,18.0,,2022-04-17,777
20220417,S02001537,S12000010,24.0,,2022-04-17,777
20220417,S02001538,S12000010,30.0,,2022-04-17,777
20220417,S02001539,S12000010,9.0,,2022-04-17,777
20220417,S02001540,S12000010,37.0,,2022-04-17,777
20220417,S02001541,S12000010,22.0,,2022-04-17,777
20220417,S02001542,S12000010,35.0,,2022-04-17,777
20220417,S02001543,S12000010,38.0,,2022-04-17,777
20220417,S02001544,S12000010,34.0,,2022-04-17,777
20220417,S02001545,S12000010,29.0,,2022-04-17,777
20220417,S02001546,S12000010,46.0,,2022-04-17,777
20220417,S02001547,S12000010,44.0,,2022-04-17,777
20220417,S02001548,S12000010,45.0,,2022-04-17,777
20220417,S02001549,S12000010,19.0,,2022-04-17,777
20220417,S02001550,S12000010,20.0,,2022-04-17,777
20220417,S02001551,S12000010,23.0,,2022-04-17,777
20220417,S02001552,S12000010,25.0,,2022-04-17,777
20220417,S02001553,S12000010,35.0,,2022-04-17,777
20220417,S02001554,S12000010,46.0,,2022-04-17,777
20220417,S02001555,S12000010,32.0,,2022-04-17,777
20220417,S02001556,S12000011,38.0,,2022-04-17,777
20220417,S02001557,S12000011,20.0,,2022-04-17,777
20220417,S02001558,S12000011,34.0,,2022-04-17,777
20220417,S02001559,S12000011,26.0,,2022-04-17,777
20220417,S02001560,S12000011,21.0,,2022-04-17,777
20220417,S02001561,S12000011,43.0,,2022-04-17,777
20220417,S02001562,S12000011,22.0,,2022-04-17,777
20220417,S02001563,S12000011,23.0,,2022-04-17,777
20220417,S02001564,S12000011,29.0,,2022-04-17,777
20220417,S02001565,S12000011,26.0,,2022-04-17,777
20220417,S02001566,S12000011,19.0,,2022-04-17,777
20220417,S02001567,S12000011,32.0,,2022-04-17,777
20220417,S02001568,S12000011,27.0,,2022-04-17,777
20220417,S02001569,S12000011,15.0,,2022-04-17,777
20220417,S02001570,S12000011,18.0,,2022-04-17,777
20220417,S02001571,S12000011,38.0,,2022-04-17,777
20220417,S02001572,S12000011,22.0,,2022-04-17,777
20220417,S02001573,S12000011,13.0,,2022-04-17,777
20220417,S02001574,S12000011,20.0,,2022-04-17,777
20220417,S02001575,S12000011,14.0,,2022-04-17,777
20220417,S02001576,S12000036,35.0,,2022-04-17,777
20220417,S02001577,S12000036,22.0,,2022-04-17,777
20220417,S02001578,S12000036,18.0,,2022-04-17,777
20220417,S02001579,S12000036,26.0,,2022-04-17,777
20220417,S02001580,S12000036,44.0,,2022-04-17,777
20220417,S02001581,S12000036,16.0,,2022-04-17,777
20220417,S02001582,S12000036,23.0,,2022-04-17,777
20220417,S02001583,S12000036,21.0,,2022-04-17,777
20220417,S02001584,S12000036,17.0,,2022-04-17,777
20220417,S02001585,S12000036,18.0,,2022-04-17,777
20220417,S02001586,S12000036,16.0,,2022-04-17,777
20220417,S02001587,S12000036,27.0,,2022-04-17,777
20220417,S02001588,S12000036,18.0,,2022-04-17,777
20220417,S02001589,S12000036,27.0,,2022-04-17,777
20220417,S02001590,S12000036,34.0,,2022-04-17,777
20220417,S02001591,S12000036,20.0,,2022-04-17,777
20220417,S02001592,S12000036,26.0,,2022-04-17,777
20220417,S02001593,S12000036,29.0,,2022-04-17,777
20220417,S02001594,S12000036,30.0,,2022-04-17,777
20220417,S02001595,S12000036,31.0,,2022-04-17,777
20220417,S02001596,S12000036,16.0,,2022-04-17,777
20220417,S02001597,S12000036,9.0,,2022-04-17,777
20220417,S02001598,S12000036,41.0,,2022-04-17,777
20220417,S02001599,S12000036,38.0,,2022-04-17,777
20220417,S02001600,S12000036,35.0,,2022-04-17,777
20220417,S02001601,S12000036,6.0,,2022-04-17,777
20220417,S02001602,S12000036,27.0,,2022-04-17,777
20220417,S02001603,S12000036,22.0,,2022-04-17,777
20220417,S02001604,S12000036,25.0,,2022-04-17,777
20220417,S02001605,S12000036,17.0,,2022-04-17,777
20220417,S02001606,S12000036,22.0,,2022-04-17,777
20220417,S02001607,S12000036,30.0,,2022-04-17,777
20220417,S02001608,S12000036,25.0,,2022-04-17,777
20220417,S02001609,S12000036,73.0,,2022-04-17,777
20220417,S02001610,S12000036,25.0,,2022-04-17,777
20220417,S02001611,S12000036,36.0,,2022-04-17,777
20220417,S02001612,S12000036,32.0,,2022-04-17,777
20220417,S02001613,S12000036,22.0,,2022-04-17,777
20220417,S02001614,S12000036,25.0,,2022-04-17,777
20220417,S02001615,S12000036,40.0,,2022-04-17,777
20220417,S02001616,S12000036,41.0,,2022-04-17,777
20220417,S02001617,S12000036,35.0,,2022-04-17,777
20220417,S02001618,S12000036,34.0,,2022-04-17,777
20220417,S02001619,S12000036,60.0,,2022-04-17,777
20220417,S02001620,S12000036,35.0,,2022-04-17,777
20220417,S02001621,S12000036,33.0,,2022-04-17,777
20220417,S02001622,S12000036,29.0,,2022-04-17,777
20220417,S02001623,S12000036,34.0,,2022-04-17,777
20220417,S02001624,S12000036,21.0,,2022-04-17,777
20220417,S02001625,S12000036,29.0,,2022-04-17,777
20220417,S02001626,S12000036,43.0,,2022-04-17,777
20220417,S02001627,S12000036,62.0,,2022-04-17,777
20220417,S02001628,S12000036,18.0,,2022-04-17,777
20220417,S02001629,S12000036,21.0,,2022-04-17,777
20220417,S02001630,S12000036,27.0,,2022-04-17,777
20220417,S02001631,S12000036,38.0,,2022-04-17,777
20220417,S02001632,S12000036,27.0,,2022-04-17,777
20220417,S02001633,S12000036,36.0,,2022-04-17,777
20220417,S02001634,S12000036,32.0,,2022-04-17,777
20220417,S02001635,S12000036,20.0,,2022-04-17,777
20220417,S02001636,S12000036,13.0,,2022-04-17,777
20220417,S02001637,S12000036,25.0,,2022-04-17,777
20220417,S02001638,S12000036,22.0,,2022-04-17,777
20220417,S02001639,S12000036,26.0,,2022-04-17,777
20220417,S02001640,S12000036,42.0,,2022-04-17,777
20220417,S02001641,S12000036,25.0,,2022-04-17,777
20220417,S02001642,S12000036,41.0,,2022-04-17,777
20220417,S02001643,S12000036,39.0,,2022-04-17,777
20220417,S02001644,S12000036,49.0,,2022-04-17,777
20220417,S02001645,S12000036,16.0,,2022-04-17,777
20220417,S02001646,S12000036,16.0,,2022-04-17,777
20220417,S02001647,S12000036,26.0,,2022-04-17,777
20220417,S02001648,S12000036,16.0,,2022-04-17,777
20220417,S02001649,S12000036,30.0,,2022-04-17,777
20220417,S02001650,S12000036,25.0,,2022-04-17,777
20220417,S02001651,S12000036,24.0,,2022-04-17,777
20220417,S02001652,S12000036,19.0,,2022-04-17,777
20220417,S02001653,S12000036,27.0,,2022-04-17,777
20220417,S02001654,S12000036,30.0,,2022-04-17,777
20220417,S02001655,S12000036,22.0,,2022-04-17,777
20220417,S02001656,S12000036,14.0,,2022-04-17,777
20220417,S02001657,S12000036,13.0,,2022-04-17,777
20220417,S02001658,S12000036,32.0,,2022-04-17,777
20220417,S02001659,S12000036,20.0,,2022-04-17,777
20220417,S02001660,S12000036,52.0,,2022-04-17,777
